,ALXN,AZO,CHTR,EW,FTNT,HRL,ILMN,LVS,NFLX,CMG,HSY,IPGP,IT,URI,COO,DLTR,BIIB,ULTA,DPZ,MNST,EL,HFC,PRGO,REGN,MO,ROST,SHW,DG,AAPL,TSCO,FBHS,TDG,APTV,FLT,PSX,TSLA,NOW,AMCR,FANG,ORLY,AAL,NCLH,STZ,TSN,UAA,ABBV,EXR,CDW,IQV,LYB,SBAC,FB,GILD,HII,LB,KR,ABC,ABMD,PAYC,ANET,ALK,DXCM,TYL,AVGO,HD,MKTX,NI,AWK,EVRG,NOC,UNH,INFO,FTV,HUM,LMT,NEE,LW,BA,CTAS,HCA,PGR,TJX,CHD,KEYS,LLY,RMD,SBUX,CMS,IR,POOL,ZTS,ODFL,COST,WST,CLX,IDXX,AMZN
2019-06-10,0.0,0.0675651998972653,0.07287667077282535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01072990038436985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01134964931352901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049381863935583706,0.0,0.0,0.0,0.03832998567017061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089773525519644,0.0,0.0,0.0,0.0,0.0,0.0,0.1867459432061816,0.0,0.18729270118186933,0.0,0.0,0.0,0.0,0.0,0.0,0.04473486769923632,0.04203550867494243,0.0,0.0,0.0,0.0,0.0,0.0,0.0472202928958361,0.0,0.0,0.0,0.0,0.0,0.03256553187869717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,0.0,0.06766526256829294,0.07333407321530473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010907558330397837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011576954825945137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04964502844959804,0.0,0.0,0.0,0.0388568771940172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20458267822869367,0.0,0.0,0.0,0.0,0.0,0.0,0.18642809203464022,0.0,0.1895268375223715,0.0,0.0,0.0,0.0,0.0,0.0,0.044471736384581996,0.042402106651384615,0.0,0.0,0.0,0.0,0.0,0.0,0.04760165101916359,0.0,0.0,0.0,0.0,0.0,0.032803506331197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-12,0.0,0.06841495725818579,0.07329424424681825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011026698644769998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011630178552342876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05016270341134995,0.0,0.0,0.0,0.038685022202674946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20488524023847626,0.0,0.0,0.0,0.0,0.0,0.0,0.1816903519026792,0.0,0.19246717519250436,0.0,0.0,0.0,0.0,0.0,0.0,0.04469227406015441,0.04297310283152644,0.0,0.0,0.0,0.0,0.0,0.0,0.04769628509964615,0.0,0.0,0.0,0.0,0.0,0.03218399405626081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-13,0.0,0.06876193290357509,0.0729217107401234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964186978896713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011606987600294367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050464543978853624,0.0,0.0,0.0,0.03893252137423736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20914790928804036,0.0,0.0,0.0,0.0,0.0,0.0,0.17719011695383655,0.0,0.19152347423924704,0.0,0.0,0.0,0.0,0.0,0.0,0.04509055409036406,0.04295881388563701,0.0,0.0,0.0,0.0,0.0,0.0,0.04772223972343171,0.0,0.0,0.0,0.0,0.0,0.03251751411260542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-14,0.0,0.06905945384360955,0.07329122174375498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011008332116282018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011572559680496277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05046569589806616,0.0,0.0,0.0,0.0386020835273555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047208028460726,0.0,0.0,0.0,0.0,0.0,0.0,0.17834223068254895,0.0,0.19394264618142243,0.0,0.0,0.0,0.0,0.0,0.0,0.0451830392223682,0.04337560645027239,0.0,0.0,0.0,0.0,0.0,0.0,0.047811678445273904,0.0,0.0,0.0,0.0,0.0,0.032427349252624645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17,0.0,0.06923474645717627,0.07355528166289094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010942930844301734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01157348614246237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498579102293989,0.0,0.0,0.0,0.036954947866958514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20936113003696166,0.0,0.0,0.0,0.0,0.0,0.0,0.1772184543493042,0.0,0.19259416709003974,0.0,0.0,0.0,0.0,0.0,0.0,0.044929999957468665,0.04318857492970163,0.0,0.0,0.0,0.0,0.0,0.0,0.04784681267345795,0.0,0.0,0.0,0.0,0.0,0.032544546739087604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18,0.0,0.06919906678822095,0.07362266240078268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964982336449538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011648417488253423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04995149019348074,0.0,0.0,0.0,0.036248076694658654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117087979522501,0.0,0.0,0.0,0.0,0.0,0.0,0.1768969202988988,0.0,0.1906130224961685,0.0,0.0,0.0,0.0,0.0,0.0,0.045462572863666784,0.04290502511461439,0.0,0.0,0.0,0.0,0.0,0.0,0.04713497782345009,0.0,0.0,0.0,0.0,0.0,0.03344736485455771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.06810780978166323,0.07314497040760638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010796867451685132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01159290558210111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849914232459353,0.0,0.0,0.0,0.03605181312339433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21225247097622152,0.0,0.0,0.0,0.0,0.0,0.0,0.1816656255184207,0.0,0.19032863981763062,0.0,0.0,0.0,0.0,0.0,0.0,0.04515971202296161,0.04252349994543234,0.0,0.0,0.0,0.0,0.0,0.0,0.04644475735094058,0.0,0.0,0.0,0.0,0.0,0.0332376862402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,0.0,0.06803739380339076,0.07289635535343257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010712411187526024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011577327609716574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781377633852664,0.0,0.0,0.0,0.03623832361948548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21496897560669145,0.0,0.0,0.0,0.0,0.0,0.0,0.18056870137141365,0.0,0.18953329748437434,0.0,0.0,0.0,0.0,0.0,0.0,0.045783298162571005,0.0422992643641006,0.0,0.0,0.0,0.0,0.0,0.0,0.0462715230502984,0.0,0.0,0.0,0.0,0.0,0.03310640711045542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21,0.0,0.06767040865746522,0.07238562898450117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01070749481916228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011612544120702858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04802062917872073,0.0,0.0,0.0,0.03666157944805573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21388901639653055,0.0,0.0,0.0,0.0,0.0,0.0,0.18209744166513106,0.0,0.18995785061570142,0.0,0.0,0.0,0.0,0.0,0.0,0.04549696111677764,0.04267767494937221,0.0,0.0,0.0,0.0,0.0,0.0,0.04616696814823268,0.0,0.0,0.0,0.0,0.0,0.03246222823719472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,0.0,0.06736424227095948,0.07213232994933423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010756244578111716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011500722487253609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04802718071903842,0.0,0.0,0.0,0.037451748484786225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21201467389120943,0.0,0.0,0.0,0.0,0.0,0.0,0.1824677511926136,0.0,0.19091051670162193,0.0,0.0,0.0,0.0,0.0,0.0,0.04567636353777807,0.04290612264340861,0.0,0.0,0.0,0.0,0.0,0.0,0.04637884602070144,0.0,0.0,0.0,0.0,0.0,0.03221925528909193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,0.0,0.0678628053632855,0.07324791588388933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010945404930928198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162769567604846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488265399419461,0.0,0.0,0.0,0.03777827686160543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090514415161059,0.0,0.0,0.0,0.0,0.0,0.0,0.17820616297357825,0.0,0.19261646276174288,0.0,0.0,0.0,0.0,0.0,0.0,0.0466393526146997,0.04332425482914486,0.0,0.0,0.0,0.0,0.0,0.0,0.046752497532229785,0.0,0.0,0.0,0.0,0.0,0.03292341541950759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.06805703875455042,0.07370982512959497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010843636892884959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01182133662949874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04864398477486043,0.0,0.0,0.0,0.038062565410440195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2103322843762902,0.0,0.0,0.0,0.0,0.0,0.0,0.17695810831029313,0.0,0.19204964533890345,0.0,0.0,0.0,0.0,0.0,0.0,0.04711730447737802,0.043226761049238206,0.0,0.0,0.0,0.0,0.0,0.0,0.0457660571577916,0.0,0.0,0.0,0.0,0.0,0.03321106210958631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.06717988152407729,0.07352441810422061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010787143455807837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01169524535959252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04804760896844858,0.0,0.0,0.0,0.03772090193431332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21553288401006068,0.0,0.0,0.0,0.0,0.0,0.0,0.17713848161227302,0.0,0.1899327000588379,0.0,0.0,0.0,0.0,0.0,0.0,0.046564976301217656,0.04308052209937044,0.0,0.0,0.0,0.0,0.0,0.0,0.04554273316083247,0.0,0.0,0.0,0.0,0.0,0.03305423673966126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,0.0,0.06748307717232001,0.07352384493694049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106168194246235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011473228910985272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781543770311096,0.0,0.0,0.0,0.03787202317703743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155284309398187,0.0,0.0,0.0,0.0,0.0,0.0,0.17826465100651226,0.0,0.1893270661858036,0.0,0.0,0.0,0.0,0.0,0.0,0.046691940129275106,0.04273387612603041,0.0,0.0,0.0,0.0,0.0,0.0,0.045058567872998896,0.0,0.0,0.0,0.0,0.0,0.03341466272405823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0568004016811046,0.04283459989094514,0.0,0.0,0.0,0.0,0.0,0.0351428346581935,0.0,0.0013385427021956318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321106697582127,0.0,0.0,0.0,0.0,0.0,0.06574854862169457,0.0,0.0,0.0,0.0,0.0,0.06940952324778284,0.0,0.0,0.0,0.0,0.0,0.03403336971566873,0.0,0.0,0.0,0.18145787325125382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494511942076381,0.0,0.0,0.0,0.0,0.0,0.0,0.13462679165586794,0.0,0.17717072263346484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019518019011854598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,0.0,0.05694286588252516,0.04240056548008841,0.0,0.0,0.0,0.0,0.0,0.034780740285228894,0.0,0.0013399391137241925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031453267201246145,0.0,0.0,0.0,0.0,0.0,0.06546866289869967,0.0,0.0,0.0,0.0,0.0,0.06944200117207443,0.0,0.0,0.0,0.0,0.0,0.03374108046842667,0.0,0.0,0.0,0.17950967066879786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15143322027819822,0.0,0.0,0.0,0.0,0.0,0.0,0.13636992620576735,0.0,0.17730086295200884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019464746753479086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,0.0,0.056996272711769734,0.04201851918939315,0.0,0.0,0.0,0.0,0.0,0.03493005113853766,0.0,0.001342092239893048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031643694736139344,0.0,0.0,0.0,0.0,0.0,0.06576232442788753,0.0,0.0,0.0,0.0,0.0,0.069183258997731,0.0,0.0,0.0,0.0,0.0,0.03368838629509537,0.0,0.0,0.0,0.1785836389404537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15138823218544706,0.0,0.0,0.0,0.0,0.0,0.0,0.13779646094402656,0.0,0.17684511630994218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019473820840370203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0.0,0.056797488617907864,0.04205043607022167,0.0,0.0,0.0,0.0,0.0,0.03470368310982136,0.0,0.0013400139988124016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031812794185090164,0.0,0.0,0.0,0.0,0.0,0.06557395813697409,0.0,0.0,0.0,0.0,0.0,0.06853302740025953,0.0,0.0,0.0,0.0,0.0,0.03376502350357555,0.0,0.0,0.0,0.1783636804561648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15314791345267836,0.0,0.0,0.0,0.0,0.0,0.0,0.13870367434111608,0.0,0.17553981620159861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01932155218002605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,0.0,0.057916772056306735,0.042117408580497784,0.0,0.0,0.0,0.0,0.0,0.034554113641184665,0.0,0.001353031718494878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032267716163195334,0.0,0.0,0.0,0.0,0.0,0.06528792945739675,0.0,0.0,0.0,0.0,0.0,0.06802318433367184,0.0,0.0,0.0,0.0,0.0,0.03371960678604616,0.0,0.0,0.0,0.17431496788427422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541127518502921,0.0,0.0,0.0,0.0,0.0,0.0,0.13955421741605767,0.0,0.17691299362215385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019515831913396817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,0.0,0.05771766704900708,0.042205562583825726,0.0,0.0,0.0,0.0,0.0,0.0348148277838642,0.0,0.001350005272744094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03231532936321802,0.0,0.0,0.0,0.0,0.0,0.0641256711659057,0.0,0.0,0.0,0.0,0.0,0.06536512249430468,0.0,0.0,0.0,0.0,0.0,0.033731348206263334,0.0,0.0,0.0,0.17760458682336144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15428782071780864,0.0,0.0,0.0,0.0,0.0,0.0,0.13978263660071444,0.0,0.17688283756775805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019467966923783133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,0.0,0.05756714221289099,0.04252381444914348,0.0,0.0,0.0,0.0,0.0,0.03465870391132416,0.0,0.0013396936441465884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032278243584293015,0.0,0.0,0.0,0.0,0.0,0.06444837267721631,0.0,0.0,0.0,0.0,0.0,0.06453595329133589,0.0,0.0,0.0,0.0,0.0,0.03343686314409714,0.0,0.0,0.0,0.17584251739160345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15606928483742014,0.0,0.0,0.0,0.0,0.0,0.0,0.14139541540038386,0.0,0.17621855195694902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933936406748268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.05743520716890184,0.04272671677223191,0.0,0.0,0.0,0.0,0.0,0.03442993997646047,0.0,0.0013218409584454577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032282915156232266,0.0,0.0,0.0,0.0,0.0,0.0646002001905406,0.0,0.0,0.0,0.0,0.0,0.06506808698019742,0.0,0.0,0.0,0.0,0.0,0.033103535478285304,0.0,0.0,0.0,0.1771032765838773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526993753624024,0.0,0.0,0.0,0.0,0.0,0.0,0.14308779015660578,0.0,0.17391155902244143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019313840002642746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,0.0,0.057826086782225866,0.042853884008818635,0.0,0.0,0.0,0.0,0.0,0.03363087340297668,0.0,0.0013135496020067398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330338355673548,0.0,0.0,0.0,0.0,0.0,0.06491742052104807,0.0,0.0,0.0,0.0,0.0,0.06503048901222042,0.0,0.0,0.0,0.0,0.0,0.03285651158906245,0.0,0.0,0.0,0.17999386038569135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540605496278926,0.0,0.0,0.0,0.0,0.0,0.0,0.14361041561892168,0.0,0.17148478555007626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019044949411075526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,0.0,0.05853740067000494,0.04291089360155979,0.0,0.0,0.0,0.0,0.0,0.0330501057115226,0.0,0.0013257792710045391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03315513082778217,0.0,0.0,0.0,0.0,0.0,0.06499404413452033,0.0,0.0,0.0,0.0,0.0,0.06465824883514928,0.0,0.0,0.0,0.0,0.0,0.03302429815419548,0.0,0.0,0.0,0.17962931828616802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539819460156288,0.0,0.0,0.0,0.0,0.0,0.0,0.1446971305202462,0.0,0.17062414594299571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019068578000966962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,0.0,0.05897220648126797,0.04319214322162171,0.0,0.0,0.0,0.0,0.0,0.03319455826851104,0.0,0.0013536503219529655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03349982114558341,0.0,0.0,0.0,0.0,0.0,0.065316065929394,0.0,0.0,0.0,0.0,0.0,0.06399234086291557,0.0,0.0,0.0,0.0,0.0,0.03215912708339676,0.0,0.0,0.0,0.17828314515849847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15274224273787365,0.0,0.0,0.0,0.0,0.0,0.0,0.14650787407439655,0.0,0.1713299242270846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019111847229199962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,0.0,0.05785367072735091,0.04307438504936473,0.0,0.0,0.0,0.0,0.0,0.032805100364738306,0.0,0.0014016630015448394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335812884632199,0.0,0.0,0.0,0.0,0.0,0.06399966474421924,0.0,0.0,0.0,0.0,0.0,0.06550144219646037,0.0,0.0,0.0,0.0,0.0,0.03209717367452398,0.0,0.0,0.0,0.1765481020552133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15397857907871487,0.0,0.0,0.0,0.0,0.0,0.0,0.14818817546325572,0.0,0.1714656181962797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019160792055222687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,0.0,0.0579989398422607,0.043186853420723474,0.0,0.0,0.0,0.0,0.0,0.029436933243483294,0.0,0.0014189584141444383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033504849023788454,0.0,0.0,0.0,0.0,0.0,0.0639127738920921,0.0,0.0,0.0,0.0,0.0,0.06609089220026611,0.0,0.0,0.0,0.0,0.0,0.032837087144184436,0.0,0.0,0.0,0.17489286911180996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15375820446094038,0.0,0.0,0.0,0.0,0.0,0.0,0.15011690357343258,0.0,0.17318831027191775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931206188787006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,0.0,0.0592738367716698,0.04316809923429458,0.0,0.0,0.0,0.0,0.0,0.028915021922010228,0.0,0.0014158942323106636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03383030518136572,0.0,0.0,0.0,0.0,0.0,0.06419389207950811,0.0,0.0,0.0,0.0,0.0,0.0669426486996458,0.0,0.0,0.0,0.0,0.0,0.03322400359053248,0.0,0.0,0.0,0.1774617294867944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14992748779875537,0.0,0.0,0.0,0.0,0.0,0.0,0.14983102117053004,0.0,0.17217670509148258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019290243718597107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
