,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2018-12-06,269.67916300201443,395.00742425312967,199.52635189781148,363.9142039577485
2018-12-07,266.11065566997553,381.3955983269211,196.800553377914,359.4279524204255
2018-12-10,267.6352839187624,379.69154553608865,198.14168350334126,360.5444183223725
2018-12-11,269.8056800502779,379.04569738240207,198.52867695140796,366.17157617225655
2018-12-12,269.7637812185289,381.94023805699317,199.4191808080669,371.05744172554023
2018-12-13,271.0572253793718,379.958845631456,199.95885506248433,374.37282986335765
2018-12-14,268.47943071842207,374.1684588654038,196.7077478319164,366.0279987422944
2018-12-17,260.16893674774184,362.20040291867224,193.58673280124626,361.99900490379343
2018-12-18,259.69487235164655,363.8597546864029,193.67804090251886,362.59521789588933
2018-12-19,257.43712943382275,358.70974348301854,191.41524248027764,358.8496626194001
2018-12-20,253.5784671754838,349.11045131115884,187.77603705863916,351.0779214168549
2018-12-21,251.6122019804002,344.7795307396409,187.13987617950403,350.0528604267121
2018-12-24,243.1452004111291,336.4116245785233,181.9451521224972,339.9965766811371
2018-12-26,251.41993557510386,355.8673028568742,187.64551535224876,350.6366928234101
2018-12-27,254.472077502823,356.4449230568406,189.89248652057609,353.3163153362275
2018-12-28,254.19308895568858,357.1950144394395,190.11861924552875,352.93098014640816
2018-12-31,256.68786171398176,359.45523082585305,191.56930286331132,354.0989282649994
2019-01-02,253.86297768802658,352.7077970901963,190.44708599300338,354.42199557228093
2019-01-03,250.7735659044267,345.93630754361124,188.12930005397752,346.92087692375185
2019-01-04,255.44775621814742,353.26969868397686,191.6358338132854,354.9048023586273
2019-01-07,255.60793872165695,356.63641092419596,191.75604640712697,358.7755121921539
2019-01-08,256.1066697008134,356.7032633896348,192.13037924480398,358.69265349693296
2019-01-09,255.43449428882613,359.55490174717875,191.62607444210013,361.56781429405214
2019-01-10,256.3550126825334,361.8316516022203,192.31657215938526,363.83706762809754
2019-01-11,256.9672377725603,361.8156216118333,192.775841807365,363.9440790019989
2019-01-14,255.44312310810105,359.7340814808366,191.63240684947925,361.6273330631256
2019-01-15,258.3009170587541,363.0809523781297,193.77626071910814,364.438714080429
2019-01-16,258.042638230324,363.68518401875474,193.58250836543994,365.095712682724
2019-01-17,259.27849507999434,365.1848924160478,194.50957464961962,365.8611537036896
2019-01-18,260.50679648685474,367.29717634968733,195.43093478527024,368.7765219028473
2019-01-22,257.184851057625,361.1146674301622,192.93913004512743,362.5205905010224
2019-01-23,261.992395009041,361.2967823959825,196.5456253805156,362.51626368141183
2019-01-24,259.2949906389238,356.50078614544844,194.52215102748823,357.94094714546213
2019-01-25,256.9835785612108,357.85901810536365,192.78673112277937,361.2346979442597
2019-01-28,257.28856257991805,357.7952535271166,193.01523802051497,360.59728538169867
2019-01-29,257.79542493686694,358.37132430500964,193.39547106075239,360.7120608173371
2019-01-30,260.1919428155901,363.2858937973497,195.19319488429974,366.75843172187814
2019-01-31,264.743420034218,374.63865130772564,198.60754682750652,381.09408273353586
2019-02-01,267.00691621227276,376.23712083516097,200.30534676608988,382.6285698619843
2019-02-04,268.2258108400346,382.4055286324022,201.79115874729104,386.5525786525727
2019-02-05,268.1087068286897,389.035618503618,199.50054089298197,382.2933222324372
2019-02-06,268.68868307170885,393.3500688606737,200.89561503353065,384.3940524074555
2019-02-07,268.94058349304214,394.8634587807176,200.06047729587502,385.3324255664826
2019-02-08,269.3923989387514,399.87775715413073,201.31317315311378,387.86956910743714
2019-02-11,270.7037963657381,400.9390752052782,202.50158611659947,390.79229129142766
2019-02-12,272.55491915130636,399.63590689167955,204.16585508060396,393.6724737537385
2019-02-13,272.7784814477923,399.9182388191698,204.7523419713968,394.432208828354
2019-02-14,274.3918983734133,402.065334192705,204.80492305278716,397.05879337425245
2019-02-15,275.98911922779104,403.2056697670458,206.27524430255826,400.11511930274975
2019-02-19,277.37621389617937,399.957265845537,207.28453352985318,399.6328508052827
2019-02-20,276.7419216388704,396.0274469582079,207.1317009538644,398.33661654319775
2019-02-21,277.2051368732454,381.6623646706103,207.69891253871853,399.3285597293855
2019-02-22,278.85144997005483,390.54311342244137,209.02436626415187,403.1828704776765
2019-02-25,276.55431824321766,385.52200019612303,207.28870402049952,400.30723148612987
2019-02-26,278.76497023601553,383.5782263924121,209.98095860118798,405.6628700870515
2019-02-27,277.30779033851644,383.9827075386523,208.71474733257227,404.7572617633821
2019-02-28,278.394313274193,384.5514986153125,209.7610494215005,407.31311626243604
2019-03-01,279.0897809886934,384.7533331795215,210.12158641033108,409.31488713035594
2019-03-04,278.8435163412096,380.87713195805543,210.10239320201808,406.93073377113353
2019-03-05,278.96822063522353,379.56398545079225,210.5247559072488,407.63641298408515
2019-03-06,278.0058465366365,376.5192671616077,209.48227411212855,404.84624003791816
2019-03-07,277.6196135652544,374.25487714161864,209.1846569654458,405.035058525467
2019-03-08,277.48342763309495,375.20682493367184,208.64209027919705,403.5918250972748
2019-03-11,280.31789581756607,380.880435100603,210.02365641231472,407.50693889579776
2019-03-12,281.31236800079364,383.8201493317126,210.22534691982204,406.69449620933534
2019-03-13,282.97307451629655,385.6158707283496,211.5815057485574,408.85158297843935
2019-03-14,282.50604049320236,386.4113540581226,212.1042643888467,410.8418842159271
2019-03-15,284.7995485849382,389.88728190159793,214.00989843044215,413.204869878006
2019-03-18,284.7245366750719,390.98143192830076,213.57316403942042,413.77091798896794
2019-03-19,284.11905111255663,390.0043588570117,214.25994957790311,414.7739929569245
2019-03-20,283.606062612343,390.5608195358753,214.17968036708768,415.8848299297333
2019-03-21,286.7000284904482,398.0495408684253,216.5437511129373,422.86074906425483
2019-03-22,284.5569964479448,390.02683176579467,214.2974095853799,416.2550464122773
2019-03-25,285.6383072885515,391.8358409058093,215.84399443569117,419.95943567314157
2019-03-26,287.81093417110463,393.0593207954882,217.52465823802882,423.63036142616284
2019-03-27,286.77167237205526,390.14137668461785,217.2821802656167,422.7740618228914
2019-03-28,286.72388707561515,391.64504026265126,219.341287885093,429.05043995399495
2019-03-29,288.19705820236226,393.94682057118393,220.75729637508323,431.9263998775484
2019-04-01,288.0617162401201,396.85159399495103,221.42321587657855,433.2979039882662
2019-04-02,288.6156381742479,398.24867736554125,222.16783099498676,435.4123850299838
2019-04-03,288.6506089729311,395.3821240658281,222.03446653881002,435.7537502681735
2019-04-04,287.1769615592958,386.70987937588666,221.01688439845967,431.1473341129306
2019-04-05,288.911941128731,391.6353393654344,221.60174697399066,432.47164617881805
2019-04-08,289.72753712787653,396.1410512215135,223.03500056056905,433.34643954505947
2019-04-09,289.2402918312075,395.9629060516832,222.54950368785788,433.77419236946133
2019-04-10,289.60014767513303,396.2825479286669,223.5520548368447,438.54183549919156
2019-04-11,290.09417941761046,395.3555228664873,223.8338147092812,440.98757609977747
2019-04-12,290.40324735050234,393.9113626293658,223.66813842601704,440.0830718898776
2019-04-15,291.1817837734226,395.5629077656267,224.3521023832314,439.9275746440891
2019-04-16,288.6724074384693,391.2153628571032,223.5116407613747,435.8781235919956
2019-04-17,287.89471234417,386.7293405724047,221.44894708080218,431.4658978115085
2019-04-18,287.9511390151981,385.4179472507951,221.51922882594988,432.4881338871005
2019-04-22,288.2121728738789,388.7527802044389,221.3377756162636,433.30279835472135
2019-04-23,288.8100664560322,392.1799304836748,220.4554845212929,435.9745565036776
2019-04-24,289.07450799198193,392.07581817707995,220.89859462871476,435.48581071815516
2019-04-25,288.32420574798624,391.9354581997393,219.94439094448015,442.42450835456873
2019-04-26,288.91053087387127,395.2103869930742,221.9586417364113,445.47685833396935
2019-04-29,287.7574632831578,392.0158720425127,220.64636649608536,445.52928197517423
2019-04-30,291.1290918266301,397.78000404210064,222.78863293361587,447.8239638103488
2019-05-01,287.5466903272633,397.8553199009416,220.61719310130997,444.8135940525058
2019-05-02,288.7471307958607,398.9704308960436,222.53629401225965,444.96803091850313
2019-05-03,290.57567520656625,402.0567163280962,223.0407589925758,446.78037122154274
2019-05-06,289.73395411281626,402.6459264248369,222.45717612056654,446.2287031147007
2019-05-07,286.787628505135,395.57809425816515,219.66972339992446,440.19216791877784
2019-05-08,285.6138890394215,395.5364451775072,220.02003204784316,440.9680277553562
2019-05-09,285.64792543392224,395.54495052113515,219.08432715969008,441.59172413520855
2019-05-10,288.6305663038258,398.9434116058825,220.7575094907753,444.74187634315535
2019-05-13,286.57918295993846,390.7962248432635,218.83731548671648,434.4766179264073
2019-05-14,286.77642224330947,395.11282220883356,218.84026259136127,439.20947657814065
2019-05-15,288.2715106977467,395.98391736874567,219.97315029735492,441.4977265522007
2019-05-16,290.3109323266987,402.24743884129515,222.2490730215065,445.8455053752903
2019-05-17,290.0072948686604,401.2539740032672,220.74274874935074,442.5961434551243
2019-05-20,289.1639510866169,398.7610024570941,218.7361735937111,434.8735044742588
2019-05-21,290.6056044473652,404.3360520653247,220.62885841274186,443.9704761783604
2019-05-22,292.24279119243664,405.4731322895526,222.02591356639786,446.492897780228
2019-05-23,291.09548115558664,399.52815853657717,221.3512860708229,441.8826499591831
2019-05-24,291.30995075359385,400.3828158375262,221.98780462093276,444.47003687553433
2019-05-28,287.43877467479746,398.23802617001525,219.00885023250504,440.1919698490146
2019-05-29,284.8532352361683,394.1233660118579,217.4097498006813,436.31346048851043
2019-05-30,287.48314965457956,396.858121007204,221.7826541707985,442.77708180732765
2019-05-31,285.2042771718983,396.67896680531493,217.85241796321796,438.6918374217991
2019-06-03,287.2279501546864,393.28461726498597,219.5753661558144,436.4714774097447
2019-06-04,288.9626765684132,400.1657355309009,221.29802217922136,442.18176822776843
2019-06-05,292.50250388050125,411.2915974728107,225.51411980113906,451.9999702014928
2019-06-06,295.3569082487111,416.65512333607666,227.60809368495865,459.129633088303
2019-06-07,296.3226124261861,420.02980610928535,230.11158606624525,464.52768717231794
2019-06-10,295.57499821567586,421.0375687965869,229.70961282634656,463.71005919456525
2019-06-11,295.4200494512563,414.4221615440845,229.22118002300184,457.52611658210793
2019-06-12,297.218201704598,414.1391537098407,230.82152675685802,460.93466656379735
2019-06-13,297.3186088937765,414.72247137074464,231.50734586162488,463.95061366920504
2019-06-14,298.9253524709707,415.13030120282167,231.83007088451305,464.6795033817295
2019-06-17,297.8096722131735,415.7394530621051,232.09696496257698,465.59843926658664
2019-06-18,298.17750623340663,416.56053091320985,231.86199714641486,468.65289646110574
2019-06-19,299.55172043628744,421.97569878010745,232.88064012050543,470.446714387894
2019-06-20,301.26771103267725,424.50066258358953,234.73034165401376,473.92039545173674
2019-06-21,300.8918797948843,423.12189061741816,233.03834046077645,469.72789049797086
2019-06-24,300.6136484548574,422.1871692047596,233.9622518812171,467.7872544040683
2019-06-25,299.7544405519491,414.1362374359607,232.1188500074378,462.32483521156337
2019-06-26,295.64833573246057,408.7300870571613,228.32996186199102,456.19651599540737
2019-06-27,296.9542024522787,413.1065170910358,228.62623087520512,458.052034157181
2019-06-28,298.6429159540182,417.0887343819141,229.6862223928443,458.62822927513145
2019-07-01,298.6165168848043,417.8467782146931,231.95906175594243,465.00284655876186
2019-07-02,302.00609389114436,423.1323310602665,233.58597031078253,469.7788762462619
2019-07-03,305.20884523906767,428.38254053807265,237.2503725362769,477.18792131767304
2019-07-05,303.93202254772245,429.8552252876759,235.8414382116309,476.3221712718967
2019-07-08,303.39428909168305,426.73564996266373,236.0697828969947,475.5846174617771
2019-07-09,301.4123038421637,427.78484516282083,235.4657662488929,477.29976990013165
2019-07-10,302.1514812210089,430.9220575071812,236.63938966960825,480.19878337059066
2019-07-11,302.6070105998999,432.0774305784703,236.38834356441416,482.4087433803563
2019-07-12,302.87095511169497,435.0585792013645,237.51537080364147,484.4244294528966
2019-07-15,303.53548404731816,434.8161656332492,238.5206410428993,486.038418888474
2019-07-16,302.2840236337668,432.2036009979725,238.56627170543592,483.5330290256505
2019-07-17,303.4984581951148,433.0926574751377,237.36164831218642,481.42987765388534
2019-07-18,305.2185502758033,433.06928611054417,238.41024920482556,483.89002503013654
2019-07-19,302.85579043006965,427.18004062294955,237.39522408809583,479.7081724109654
2019-07-22,300.85378301334447,426.6217176796436,237.8115469610206,482.11186630516096
2019-07-23,301.1776174905783,426.7616645779132,236.93214306850354,479.9567886661534
2019-07-24,301.2412428987509,421.6703826488971,236.75006513881604,483.17593378181505
2019-07-25,301.99160604476987,424.0071304666995,235.02220374431533,475.6653603046422
2019-07-26,303.08238497467096,425.7037226141452,237.2889816816322,486.25883136406
2019-07-29,302.912202048493,420.6335985071658,238.67777429332654,484.5091810726171
2019-07-30,301.2833097291952,419.1821982475756,242.48388497219003,481.8664426074987
2019-07-31,299.9893421806341,424.0809381681919,238.64918935069957,474.39966191978505
2019-08-01,299.37592782840784,424.3287462231159,237.09770609798352,470.3332434062963
2019-08-02,300.04674118213705,422.2062764606952,236.75876090145033,466.42865840797475
2019-08-05,292.6482538293844,408.1600157875537,230.38463130779192,455.2679885395055
2019-08-06,297.2567683549886,413.5555833408832,233.95278913631364,462.7772302829747
2019-08-07,299.9996403259282,418.55953540310844,234.90035963649672,463.36092748527574
2019-08-08,304.5261541793828,428.6386750538348,239.25154353313366,472.11679134483387
2019-08-09,304.98853362350513,432.3650512020587,238.3641093542091,469.47933948173574
2019-08-12,303.26210630874687,430.880320217943,236.6898093160621,464.60263230552727
2019-08-13,303.20912594451954,434.20002781147946,239.84786044139778,471.72721790580806
2019-08-14,298.5056279785161,423.2482786854266,234.85757603053963,460.6784160427099
2019-08-15,301.12482129402207,428.5074773842333,237.688177600669,465.32906853523303
2019-08-16,304.4230103797917,433.43616851315494,240.7782103742591,470.72268854179435
2019-08-19,306.839565751267,437.67429048466676,242.88899870891484,471.6142374408727
2019-08-20,305.0600204113012,438.70381745038026,240.55779588756477,467.6256782497411
2019-08-21,306.712209993363,445.6632844166278,241.77616109828864,473.9037994030004
2019-08-22,307.47127520866457,447.2444224434375,244.49171455516728,476.7645901348119
2019-08-23,301.9052708513266,440.3794558086871,239.20238213481818,469.16553728981063
2019-08-26,305.3728549337393,445.4163601578235,242.43416084422978,474.46115800743144
2019-08-27,304.50672482147274,447.3933384739398,243.26135257396612,474.1295081974033
2019-08-28,305.8484507318502,446.9947562656879,246.05363544216067,477.12183653221166
2019-08-29,307.74316712131554,448.7935589764118,246.89966039485842,481.1513189037327
2019-08-30,307.7228356653219,449.7994188587665,245.76668038692387,477.71652877616924
2019-09-03,310.2588531303411,450.73741816563614,246.41661692180548,478.46526844444315
2019-09-04,312.8192072544103,453.938860015154,249.02565038661874,482.62117982597397
2019-09-05,312.04984652175955,453.95715966343886,249.25845682353886,481.1179864559178
2019-09-06,312.93655335998585,453.55797283558854,248.79167262859258,476.71282098350565
2019-09-09,310.53288765106254,433.74953100438125,245.23046099376594,466.0796899044041
2019-09-10,307.77721105918937,417.2012682571888,242.7959617948524,461.6071449596409
2019-09-11,309.2439203029638,417.20243194050795,244.38888468227307,463.398564691544
2019-09-12,310.73894966583305,421.65640952992453,245.07945948009413,464.10809855308577
2019-09-13,309.491760924912,416.99985840153704,245.01805129909437,461.7398427097325
2019-09-16,307.48426212272693,419.210358943987,242.21238661022107,463.05349964866684
2019-09-17,311.1478170009618,424.4981022751333,245.80370841579355,469.41861684989976
2019-09-18,312.2178146190649,429.39401921162624,246.64761961269298,471.4997053318029
2019-09-19,312.83617216606194,431.659918143511,246.8406733839027,472.74428658866935
2019-09-20,312.80442826995903,428.22300974965117,247.4291640417091,472.8112600521093
2019-09-23,313.30650437545825,426.7126615631582,247.79732906017225,471.10079242515616
2019-09-24,313.4676254810338,424.47821801610013,245.52010631313246,461.29759446067857
2019-09-25,312.98558333663993,426.7273919571402,244.74690725994031,461.409701033402
2019-09-26,313.4986907890325,428.8304708191397,246.13560494289322,461.4564704990392
2019-09-27,311.7830555931096,422.65825593571685,245.7670189237587,457.80677995796253
2019-09-30,312.9791421249395,425.7873138756277,245.75687567882463,458.75568298912106
2019-10-01,311.02012333526665,421.20083833241483,244.74127547359393,455.3394199901586
2019-10-02,306.2431483303075,416.2079230125906,239.38783684673237,446.61140587883045
2019-10-03,308.0000864238744,415.60495091519374,240.612804076194,451.95784495124866
2019-10-04,312.4104917789465,422.28088516774204,244.34237672710344,459.54832214317366
2019-10-07,311.0030662731176,420.5499893425467,243.0697915739052,460.034934462357
2019-10-08,308.1077150383001,418.5652371124746,239.2889146749489,451.8244138126378
2019-10-09,310.23321697464047,420.8769410809042,241.76239915294573,456.4598331119542
2019-10-10,310.6301920848852,422.7183242607594,242.1522204977028,458.32152947273295
2019-10-11,310.45438939781246,423.7339536270619,241.59411845989155,460.82370529670754
2019-10-14,308.73020265998895,420.76825919766435,240.6695524160378,460.1015558521275
2019-10-15,308.38071780777034,421.65812381787316,239.75128912868428,463.5370350650792
2019-10-16,308.9976018245702,422.5355481182577,239.15497009639668,455.0087685077672
2019-10-17,309.4129976593023,424.1996307190419,239.6364682073586,456.0263966419225
2019-10-18,309.70640838966426,424.90355229687697,240.94252115001606,452.13685211906477
2019-10-21,311.1504290287023,423.6058620403768,242.80082814845966,451.51860934410143
2019-10-22,310.1162887950902,422.52651695141805,244.30626828365254,444.7445446468358
2019-10-23,310.6082602241521,421.4904201420308,245.18498373622822,441.23564549903915
2019-10-24,311.69187927017265,423.7116631741048,247.62022010555194,452.1312240512853
2019-10-25,309.5553109310155,422.5486771748066,247.3672793096535,453.80444852867174
2019-10-28,309.5681966438299,421.7248217781544,249.06552033214493,458.0964609012609
2019-10-29,309.5855400684362,422.22310744214064,249.41822663326187,455.40068351173454
2019-10-30,312.9128684825903,426.33875761914265,251.66263462581557,462.0471206439977
2019-10-31,312.68913075332694,426.717413348055,248.7469875982277,452.35255184593245
2019-11-01,312.90781014251763,429.039117695284,247.79570148219986,452.9773611232762
2019-11-04,310.04886132011467,425.9492342506887,243.2990615034096,447.0343587574009
2019-11-05,309.00425551567133,425.3356616940022,242.55607873439715,444.69791156425515
2019-11-06,311.6890586505895,429.1920555992604,244.55093073711322,447.286017551041
2019-11-07,309.7097420547491,428.33053583111774,243.83612124690936,445.9594091602329
2019-11-08,310.1499633438116,428.1662577270986,244.77361000575945,450.2056346775058
2019-11-11,309.5267398464208,433.3839106609822,244.8406574674599,451.76795620307956
2019-11-12,309.6099479412085,433.4733488422872,244.90607868328019,453.3386559032444
2019-11-13,312.9738828857428,438.7891790649892,247.00088523540418,456.98693686790506
2019-11-14,314.2334167133337,439.4308599430562,246.7712792295448,457.0125487972263
2019-11-15,315.91361275634824,445.55312130322466,247.3607275976173,459.2466529865269
2019-11-18,317.23420163421696,448.6983444443227,249.06861997966683,464.049434751511
2019-11-19,316.15922834549013,450.7265862663747,249.12101622981945,468.9611133129124
2019-11-20,316.39132417755195,450.84183765568747,249.50091186275404,470.5438863948826
2019-11-21,315.7972219398505,447.4567653912069,247.1750210805885,466.54583485908546
2019-11-22,316.40775613594127,445.91475612874046,246.90126758022228,467.28195278892554
2019-11-25,315.8838540210731,449.2461643921377,248.14899447307505,469.2233598316196
2019-11-26,318.00827697258063,451.5242926476003,250.42082224712289,471.32769301109346
2019-11-27,318.54138209075995,452.35556483006496,251.02968392162236,475.67696401481663
2019-11-29,317.47690658569405,450.70061097416897,250.7867649694434,475.3786296367649
2019-12-02,316.644994331742,448.41439452023525,250.07494673747928,470.373423146439
2019-12-03,317.1520416694648,446.32824776883143,248.8665954191199,467.5204617694859
2019-12-04,319.0653495101935,446.953074564028,251.73728958644776,469.11239646873514
2019-12-05,319.99538664932317,446.091609254122,251.3653061544409,466.9906687786106
2019-12-06,320.1234847595221,446.14435961270345,252.14935937251948,470.552010381699
2019-12-09,318.89333647003235,443.9125433521748,252.23179449138544,469.0627344715123
2019-12-10,318.0472694301611,443.99632345471395,254.68321660518546,474.29149242439314
2019-12-11,319.2772340084082,446.7891420986654,255.2548562063207,475.03786794014025
2019-12-12,319.79330732345636,445.0849482204916,255.9097671361913,475.96334117698717
2019-12-13,320.3993735359197,446.5165692768575,257.2922463537206,480.6236740665441
2019-12-16,322.7187473434454,447.3908333912375,256.2508871038427,481.4106226757055
2019-12-17,324.53756613388117,446.3103672222617,255.910341774558,478.1832375988012
2019-12-18,323.84739229507505,445.10333020443943,255.71995711727038,480.12564542808593
2019-12-19,323.72353266563476,449.48948606228856,256.8994886167516,481.77180824089106
2019-12-20,326.78556179275574,454.1401902500632,258.16422260951896,485.5624807048803
2019-12-23,325.07241510429446,451.5347692104819,257.27786242427726,484.11689062767084
2019-12-24,325.236990954209,451.62715044903774,257.6511537473669,485.3613653072362
2019-12-26,325.8666050807959,456.104323228884,257.3988075254431,485.1224230190282
2019-12-27,326.6253964248664,455.6486142429832,257.97670506954097,485.1135007595067
2019-12-30,325.4797549041755,452.94558286709815,255.1367613935461,480.01083885307355
2019-12-31,326.35466905860966,455.16851406750703,255.99910194377804,481.1834418453221
2020-01-02,323.974847853089,452.74272296643284,255.4648681753149,486.1622275585179
2020-01-03,326.37934431543414,471.2253503715994,257.361877433013,507.39088290596055
2020-01-06,325.51995152530736,465.62531900181796,256.68499768237973,501.0349926143651
2020-01-07,324.1224101428038,466.382313438082,255.58452792148495,502.0350009120946
2020-01-08,324.24834913683003,465.5521473454001,255.6830988496771,501.0467706455235
2020-01-09,325.630253923226,466.7699368652823,256.7735359386434,502.0170463253026
2020-01-10,325.5222500306136,465.33772815251376,256.6891652677526,500.4673928714757
2020-01-13,327.4897414916999,468.77205473408725,258.2418811159124,504.34380087928815
2020-01-14,327.99320487041535,466.8820151463034,258.63791198043725,501.6788559055333
2020-01-15,329.52776929197375,469.78041949086213,259.84797527751823,504.74383529090926
2020-01-16,331.37604062395155,470.9092136284354,261.3047517688741,506.08775943718
2020-01-17,333.8183478209501,466.87420484509494,263.23088121013535,501.49509923286485
2020-01-21,335.15980303897913,468.88654552006744,264.2885636352529,503.5110389568333
2020-01-22,336.3547263737684,470.3108462391379,265.23095437354937,504.88857398033184
2020-01-23,337.32232173967424,473.2925926689627,265.9943656970967,508.48878647499123
2020-01-24,336.1362155726439,470.7183787792685,265.060759900855,505.4753163799289
2020-01-27,335.1335225391394,467.29732446332,264.27171561946767,501.4436017200473
2020-01-28,337.1565510119444,471.7229462780478,265.8677596487035,506.97428418464693
2020-01-29,335.86160981178347,471.7289514851094,264.84679732932943,507.3231956394199
2020-01-30,338.01650107441014,472.7121388119223,266.5471721292485,508.1911015880588
2020-01-31,334.6498782220846,467.9767091091634,263.89297463455097,502.8499954608921
2020-02-03,335.1967122877127,468.873261722231,264.32475355033773,503.70238724174544
2020-02-04,335.1273885847099,473.4105165745259,264.08966763648885,509.8419051891331
2020-02-05,336.00892823314734,468.31616429715166,265.6214530147542,506.1091236354832
2020-02-06,335.8846999982841,465.22647629437455,265.5125141366948,501.2059986034397
2020-02-07,334.7625803373344,468.6549567852498,264.43103948974505,502.37474889030494
2020-02-10,336.60823158130717,472.0894203594686,265.1293317562093,504.09796154365574
2020-02-11,337.0927202631004,473.1565104595662,265.5202882575979,506.27426253700287
2020-02-12,336.8055717142112,472.618784076357,265.79074256725215,506.34086074409515
2020-02-13,338.8798049001701,477.4110681911946,267.64947014694116,511.4864406871799
2020-02-14,340.3332559320457,480.99675387234697,268.0332970985403,516.880844706345
2020-02-18,339.6898712255485,484.2350276272297,268.3361485094061,518.9867466426854
2020-02-19,338.0249449258811,482.27994999585155,266.74715770301725,517.6153933528905
2020-02-20,339.7031866476065,479.9191460522175,268.8018701755514,539.4588833477025
2020-02-21,338.4434003736502,476.7127748936176,267.6040413654318,533.9171722133641
2020-02-24,332.6416635145194,471.5442638195515,263.2448489589682,528.5330877925877
2020-02-25,326.39130019054477,461.13549380612375,258.05241406955633,520.5950245090489
2020-02-26,324.92161728267735,457.8701047214985,256.25985590743926,518.419636453629
2020-02-27,311.2799225236899,440.9003990250111,246.07195384311592,498.1007157649998
2020-02-28,302.29647995548305,432.9017338352681,239.5520505731574,487.9665883754734
2020-03-02,315.05016362781583,442.0207055668355,250.08047874851138,498.1311814075474
2020-03-03,312.15646745472014,434.20373974804886,246.94412624397188,488.9641257472996
2020-03-04,330.5331155115134,451.72782492795005,258.06382914657496,503.87227272987406
2020-03-05,327.923678785897,441.02115130429286,253.17290481967837,491.0155697490696
2020-03-06,323.9454604085929,436.91031485104577,250.77468229885008,477.9141980815891
2020-03-09,309.96621351909704,419.87274277386683,234.72569737949289,439.7476081081394
2020-03-10,314.7595413816459,423.69503113980306,239.15257817897714,445.4054443370822
2020-03-11,301.5931307722098,402.0781137131216,227.2034323629371,429.64341280021694
2020-03-12,277.1175568887717,365.61108582272544,204.35792661418841,390.7963870918276
2020-03-13,291.0768711843497,389.0668599991323,214.66057966556468,408.46467071151756
2020-03-16,269.0984329679495,350.69772348828326,191.2463739879601,352.2285543319704
2020-03-17,293.13536702289645,384.03878189816487,210.91571871299664,364.167208948517
2020-03-18,278.42171424732265,362.8707591042043,200.70653730115816,330.71308491516123
2020-03-19,267.8275535127645,365.9174212822438,195.46617703246997,355.75931961555494
2020-03-20,250.28304398212484,341.1892332668782,182.21205610084465,339.61938452034013
2020-03-23,241.55836487941792,341.0098596649648,175.67121632337503,343.3546140621187
2020-03-24,261.03565556507164,368.272200809908,193.04412592449114,382.0264067737581
2020-03-25,260.237495202065,367.677886583376,195.27698155116963,380.59546070327775
2020-03-26,277.30310871906335,394.08086371235856,209.2687572975151,405.15989684944174
2020-03-27,274.7567207365041,388.24358077054035,207.77897425727767,390.90369645690936
2020-03-30,285.3366122301107,401.89719927716266,213.41223319034495,397.30737466812155
2020-03-31,279.42165528583575,385.4641050552846,205.20266587581557,381.62605374259965
2020-04-01,270.94644156208085,372.3175388798238,196.32555978240893,363.9944656520845
2020-04-02,279.18708953113605,377.3312672214986,202.54132502307814,362.09808168106093
2020-04-03,278.1649651630406,372.11246708569536,199.33229850358887,361.8217872108461
2020-04-06,289.92257024765064,386.1896026630879,213.6933332042686,379.21360016975416
2020-04-07,285.7933811599736,379.4071863605976,213.35669771537695,384.8066778755189
2020-04-08,289.77140522041367,387.7366218601704,219.7579345176688,402.4849408206941
2020-04-09,295.1044686792378,389.3511295567036,225.31749742126377,411.5326846435548
2020-04-13,296.81879310340923,399.6211364750385,221.959855961608,409.16920301322943
2020-04-14,304.50617014579814,408.13305964856147,228.64158868408114,421.7519395919801
2020-04-15,302.0189461658482,407.4078080341816,220.66502831420812,410.23013866500867
2020-04-16,307.34560283546494,417.39292575268746,221.75239698371806,414.1170738033296
2020-04-17,308.1778075845723,421.367645869875,228.96336530475529,426.66300107231154
2020-04-20,307.34479450721784,426.82744544415465,224.10948585758123,420.86251346855175
2020-04-21,304.43306659889265,419.1872248539447,220.39670681133188,405.97397985725416
2020-04-22,311.12987431030314,431.6554756657123,224.15907775154028,418.13244449386605
2020-04-23,316.73940652084394,427.0357018406391,223.7013083269111,412.5636239944459
2020-04-24,320.9999476078038,428.04190244946477,226.4960913196555,416.52622073631295
2020-04-27,323.6539369762425,425.1640023441791,229.13805456752686,423.48586311302194
2020-04-28,318.25504456367537,414.5104858051776,230.04339147815614,428.2230698997499
2020-04-29,314.8643757835393,420.60392729535096,231.14183832359225,452.70860971260083
2020-04-30,312.73129827060745,420.99069021191593,227.10709012088688,442.19423636398324
2020-05-01,313.5799374675755,418.1896433811664,221.20847793617168,427.3606114387513
2020-05-04,317.3378386619573,424.82130403790467,221.92460426139746,429.36358343315123
2020-05-05,321.8360362167363,437.41863233227724,224.69796987323673,441.3522960372925
2020-05-06,318.66567016506247,434.55068771252627,220.70198178729927,437.7765929859161
2020-05-07,319.6981407304769,437.9881545475482,221.56967396278293,433.3322729568481
2020-05-08,322.8033072961813,440.750060258913,227.14641085395724,450.5746860420227
2020-05-11,325.31985241222435,451.14942173352233,226.25836907443917,450.0985689285278
